"date_time","average_ndsi","date","time"
2025-10-22 18:00:00,-0.524891147219442,2025-10-22,"18:00"
2025-10-22 19:00:00,-0.630875033201952,2025-10-22,"19:00"
2025-10-22 20:00:00,0.370148598845214,2025-10-22,"20:00"
2025-10-22 21:00:00,0.682317292570639,2025-10-22,"21:00"
2025-10-22 22:00:00,0.678744546968284,2025-10-22,"22:00"
2025-10-22 23:00:00,0.637365345605929,2025-10-22,"23:00"
2025-10-23,0.0913319936765504,2025-10-23,"00:00"
2025-10-23 01:00:00,-0.348471933596354,2025-10-23,"01:00"
2025-10-23 02:00:00,-0.182992727359736,2025-10-23,"02:00"
2025-10-23 03:00:00,-0.163071523601961,2025-10-23,"03:00"
2025-10-23 04:00:00,-0.632267929418213,2025-10-23,"04:00"
2025-10-23 05:00:00,-0.107653460686047,2025-10-23,"05:00"
2025-10-23 06:00:00,-0.797252488869666,2025-10-23,"06:00"
2025-10-23 07:00:00,-0.467153377778247,2025-10-23,"07:00"
2025-10-23 08:00:00,-0.596154188879646,2025-10-23,"08:00"
2025-10-23 09:00:00,-0.64393329455829,2025-10-23,"09:00"
2025-10-23 10:00:00,-0.744412785493814,2025-10-23,"10:00"
2025-10-23 11:00:00,-0.820516919696302,2025-10-23,"11:00"
2025-10-23 12:00:00,-0.968970861829175,2025-10-23,"12:00"
2025-10-23 13:00:00,-0.766139147294761,2025-10-23,"13:00"
2025-10-23 14:00:00,-0.63421649385988,2025-10-23,"14:00"
2025-10-23 15:00:00,-0.205334552511403,2025-10-23,"15:00"
2025-10-23 16:00:00,-0.00953469702772103,2025-10-23,"16:00"
2025-10-23 17:00:00,-0.14392494334918,2025-10-23,"17:00"
2025-10-27 18:00:00,-0.401597977347511,2025-10-27,"18:00"
2025-10-27 19:00:00,-0.722639454640775,2025-10-27,"19:00"
2025-10-27 20:00:00,-0.735398949328193,2025-10-27,"20:00"
2025-10-27 21:00:00,-0.581424416191479,2025-10-27,"21:00"
2025-10-27 22:00:00,-0.254992776723977,2025-10-27,"22:00"
2025-10-27 23:00:00,-0.277937635893871,2025-10-27,"23:00"
2025-10-28,-0.0830418017580598,2025-10-28,"00:00"
2025-10-28 01:00:00,0.0184342120920109,2025-10-28,"01:00"
2025-10-28 02:00:00,-0.0568886851347576,2025-10-28,"02:00"
2025-10-28 03:00:00,0.0375798657223647,2025-10-28,"03:00"
2025-10-28 04:00:00,0.0916187997316225,2025-10-28,"04:00"
2025-10-28 05:00:00,0.0490027839001151,2025-10-28,"05:00"
2025-10-28 06:00:00,0.0179741260011743,2025-10-28,"06:00"
2025-10-28 07:00:00,-0.109021954181063,2025-10-28,"07:00"
2025-10-28 08:00:00,-0.204484875516455,2025-10-28,"08:00"
2025-10-28 09:00:00,-0.429388204431525,2025-10-28,"09:00"
2025-10-28 10:00:00,-0.368945194404769,2025-10-28,"10:00"
2025-10-28 11:00:00,-0.442168843168349,2025-10-28,"11:00"
2025-10-28 12:00:00,-0.0267879191476357,2025-10-28,"12:00"
2025-10-28 13:00:00,-0.172727279781705,2025-10-28,"13:00"
2025-10-28 14:00:00,-0.229745969006214,2025-10-28,"14:00"
2025-10-28 15:00:00,-0.257753578976754,2025-10-28,"15:00"
2025-10-28 16:00:00,-0.585298130832398,2025-10-28,"16:00"
2025-10-28 17:00:00,-0.50537303547093,2025-10-28,"17:00"
