"date_time","average_ndsi","date","time"
2025-10-09,0.232965307868461,2025-10-09,"00:00"
2025-10-09 01:00:00,0.131153526692746,2025-10-09,"01:00"
2025-10-09 02:00:00,0.105417092314796,2025-10-09,"02:00"
2025-10-09 03:00:00,0.069234243364595,2025-10-09,"03:00"
2025-10-09 04:00:00,-0.0257628722307625,2025-10-09,"04:00"
2025-10-09 05:00:00,-0.114657936396531,2025-10-09,"05:00"
2025-10-09 06:00:00,-0.40446494200544,2025-10-09,"06:00"
2025-10-09 07:00:00,-0.288967204494557,2025-10-09,"07:00"
2025-10-09 08:00:00,-0.604890746062624,2025-10-09,"08:00"
2025-10-09 09:00:00,-0.397252228449768,2025-10-09,"09:00"
2025-10-09 10:00:00,0.39021896902169,2025-10-09,"10:00"
2025-10-09 11:00:00,-0.34220466236676,2025-10-09,"11:00"
2025-10-09 12:00:00,-0.402791359538071,2025-10-09,"12:00"
2025-10-09 13:00:00,-0.315322819861065,2025-10-09,"13:00"
2025-10-09 14:00:00,-0.238223633261859,2025-10-09,"14:00"
2025-10-09 15:00:00,-0.558304908210437,2025-10-09,"15:00"
2025-10-09 16:00:00,-0.4165897833998,2025-10-09,"16:00"
2025-10-09 17:00:00,-0.300334384989982,2025-10-09,"17:00"
2025-10-09 18:00:00,-0.22554468926034,2025-10-09,"18:00"
2025-10-09 19:00:00,-0.494362461727844,2025-10-09,"19:00"
2025-10-09 20:00:00,-0.61436492213803,2025-10-09,"20:00"
2025-10-09 21:00:00,-0.731741917059406,2025-10-09,"21:00"
2025-10-14,0.0275619296410062,2025-10-14,"00:00"
2025-10-14 01:00:00,-0.149613891535791,2025-10-14,"01:00"
2025-10-14 02:00:00,0.245179542018764,2025-10-14,"02:00"
2025-10-14 03:00:00,0.213697712584368,2025-10-14,"03:00"
2025-10-14 04:00:00,0.027215758867532,2025-10-14,"04:00"
2025-10-14 05:00:00,-0.0314544324139806,2025-10-14,"05:00"
2025-10-14 06:00:00,-0.00641706427260606,2025-10-14,"06:00"
2025-10-14 07:00:00,0.255732369780744,2025-10-14,"07:00"
