"date_time","average_ndsi","date","time"
2025-10-10 18:00:00,-0.693562822639991,2025-10-10,"18:00"
2025-10-10 19:00:00,-0.603800775682898,2025-10-10,"19:00"
2025-10-10 20:00:00,-0.539866871218589,2025-10-10,"20:00"
2025-10-10 21:00:00,-0.4724541837433,2025-10-10,"21:00"
2025-10-10 22:00:00,-0.366184715015926,2025-10-10,"22:00"
2025-10-10 23:00:00,-0.494294387944464,2025-10-10,"23:00"
2025-10-11,-0.290630703487347,2025-10-11,"00:00"
2025-10-11 01:00:00,-0.313658945187775,2025-10-11,"01:00"
2025-10-11 02:00:00,-0.133850207120456,2025-10-11,"02:00"
2025-10-11 03:00:00,-0.151202187320114,2025-10-11,"03:00"
2025-10-11 04:00:00,-0.0635794753263893,2025-10-11,"04:00"
2025-10-11 05:00:00,-0.103273281835658,2025-10-11,"05:00"
2025-10-11 06:00:00,-0.439599798574566,2025-10-11,"06:00"
2025-10-11 07:00:00,0.885876450772801,2025-10-11,"07:00"
2025-10-11 08:00:00,-0.00176070735510753,2025-10-11,"08:00"
2025-10-11 09:00:00,-0.141560063280471,2025-10-11,"09:00"
2025-10-11 10:00:00,-0.152580542876514,2025-10-11,"10:00"
2025-10-11 11:00:00,-0.159253937423585,2025-10-11,"11:00"
2025-10-11 12:00:00,-0.032777191946295,2025-10-11,"12:00"
2025-10-11 13:00:00,-0.452771723691129,2025-10-11,"13:00"
2025-10-11 14:00:00,-0.361812180032308,2025-10-11,"14:00"
2025-10-11 15:00:00,0.30355100709501,2025-10-11,"15:00"
2025-10-11 16:00:00,-0.229144740008614,2025-10-11,"16:00"
2025-10-11 17:00:00,-0.0926879707012686,2025-10-11,"17:00"
2025-10-11 18:00:00,-0.551958227672486,2025-10-11,"18:00"
2025-10-11 19:00:00,-0.695477199476071,2025-10-11,"19:00"
2025-10-11 20:00:00,-0.750841436060955,2025-10-11,"20:00"
2025-10-11 21:00:00,-0.7371455600478,2025-10-11,"21:00"
2025-10-11 22:00:00,-0.645228703817948,2025-10-11,"22:00"
2025-10-11 23:00:00,-0.685069540553573,2025-10-11,"23:00"
2025-10-12,-0.579580428857128,2025-10-12,"00:00"
2025-10-12 01:00:00,-0.452305759987256,2025-10-12,"01:00"
2025-10-12 02:00:00,-0.246420682695822,2025-10-12,"02:00"
2025-10-12 03:00:00,-0.30360488676723,2025-10-12,"03:00"
2025-10-12 04:00:00,-0.244048673652067,2025-10-12,"04:00"
2025-10-12 05:00:00,-0.160657424737854,2025-10-12,"05:00"
2025-10-12 06:00:00,-0.161909903097057,2025-10-12,"06:00"
2025-10-12 07:00:00,0.346946239822926,2025-10-12,"07:00"
2025-10-12 08:00:00,-0.38371543827256,2025-10-12,"08:00"
2025-10-12 09:00:00,-0.312245163131187,2025-10-12,"09:00"
2025-10-12 10:00:00,-0.17508670685929,2025-10-12,"10:00"
2025-10-12 11:00:00,-0.123941585431856,2025-10-12,"11:00"
2025-10-12 12:00:00,0.298678072549895,2025-10-12,"12:00"
2025-10-12 13:00:00,-0.139677456906597,2025-10-12,"13:00"
2025-10-12 14:00:00,-0.352245049882516,2025-10-12,"14:00"
2025-10-12 15:00:00,-0.377303928749234,2025-10-12,"15:00"
2025-10-12 16:00:00,-0.00385555084318311,2025-10-12,"16:00"
2025-10-12 17:00:00,-0.0782849324022649,2025-10-12,"17:00"
2025-10-12 18:00:00,-0.345442665227981,2025-10-12,"18:00"
2025-10-12 19:00:00,-0.70860677080297,2025-10-12,"19:00"
2025-10-12 20:00:00,-0.709738728528056,2025-10-12,"20:00"
2025-10-12 21:00:00,-0.480950029493575,2025-10-12,"21:00"
2025-10-12 22:00:00,-0.556819002896765,2025-10-12,"22:00"
2025-10-12 23:00:00,-0.446037487819266,2025-10-12,"23:00"
2025-10-13,0.124845104168314,2025-10-13,"00:00"
2025-10-13 01:00:00,-0.197556584259704,2025-10-13,"01:00"
2025-10-13 02:00:00,-0.308355332899952,2025-10-13,"02:00"
2025-10-13 03:00:00,0.299097095703969,2025-10-13,"03:00"
2025-10-13 04:00:00,0.214246721082064,2025-10-13,"04:00"
2025-10-13 05:00:00,0.155776611581363,2025-10-13,"05:00"
2025-10-13 06:00:00,-0.146934099074071,2025-10-13,"06:00"
2025-10-13 07:00:00,0.321130686115597,2025-10-13,"07:00"
2025-10-13 08:00:00,-0.700053998431519,2025-10-13,"08:00"
2025-10-13 09:00:00,-0.603409875882334,2025-10-13,"09:00"
2025-10-13 10:00:00,-0.419532271129338,2025-10-13,"10:00"
2025-10-13 11:00:00,-0.187019796627505,2025-10-13,"11:00"
2025-10-13 12:00:00,-0.481488344369335,2025-10-13,"12:00"
2025-10-13 13:00:00,-0.556873683615165,2025-10-13,"13:00"
2025-10-13 14:00:00,-0.492846777650859,2025-10-13,"14:00"
2025-10-13 15:00:00,-0.622006662436644,2025-10-13,"15:00"
2025-10-13 16:00:00,-0.32688163546006,2025-10-13,"16:00"
2025-10-13 17:00:00,-0.685167722379696,2025-10-13,"17:00"
2025-10-13 18:00:00,-0.490186252192235,2025-10-13,"18:00"
2025-10-13 19:00:00,-0.401001199780162,2025-10-13,"19:00"
2025-10-13 20:00:00,-0.222832508316109,2025-10-13,"20:00"
2025-10-13 21:00:00,-0.260199856533329,2025-10-13,"21:00"
2025-10-13 22:00:00,-0.230014527459109,2025-10-13,"22:00"
2025-10-13 23:00:00,-0.0904920947732286,2025-10-13,"23:00"
2025-10-14,-0.110661992981405,2025-10-14,"00:00"
2025-10-14 01:00:00,0.0745396844026943,2025-10-14,"01:00"
2025-10-14 02:00:00,-0.0748175526200896,2025-10-14,"02:00"
2025-10-14 03:00:00,-0.0837843172419989,2025-10-14,"03:00"
2025-10-14 04:00:00,-0.190541373525064,2025-10-14,"04:00"
2025-10-14 05:00:00,-0.0882536498501535,2025-10-14,"05:00"
2025-10-14 06:00:00,-0.345495713741138,2025-10-14,"06:00"
2025-10-14 07:00:00,0.121143797079593,2025-10-14,"07:00"
2025-10-14 08:00:00,-0.333614347527316,2025-10-14,"08:00"
2025-10-14 09:00:00,-0.500095493767572,2025-10-14,"09:00"
2025-10-14 10:00:00,-0.315687259890297,2025-10-14,"10:00"
2025-10-14 11:00:00,-0.357219039835559,2025-10-14,"11:00"
2025-10-14 12:00:00,-0.19059644033682,2025-10-14,"12:00"
2025-10-14 13:00:00,-0.217731552198186,2025-10-14,"13:00"
2025-10-14 14:00:00,-0.284911260706002,2025-10-14,"14:00"
2025-10-14 15:00:00,-0.339960774329071,2025-10-14,"15:00"
2025-10-14 16:00:00,-0.391536926876354,2025-10-14,"16:00"
2025-10-14 17:00:00,-0.45804496834723,2025-10-14,"17:00"
2025-10-14 18:00:00,-0.460297643057876,2025-10-14,"18:00"
2025-10-14 19:00:00,-0.237573386439768,2025-10-14,"19:00"
2025-10-14 20:00:00,-0.338223800584824,2025-10-14,"20:00"
2025-10-14 21:00:00,-0.138408727910681,2025-10-14,"21:00"
2025-10-14 22:00:00,-0.152354286113788,2025-10-14,"22:00"
2025-10-14 23:00:00,-0.0826778016224824,2025-10-14,"23:00"
2025-10-15,-0.0946374597952487,2025-10-15,"00:00"
2025-10-15 01:00:00,-0.0315567095644232,2025-10-15,"01:00"
2025-10-15 02:00:00,-0.0762746084497864,2025-10-15,"02:00"
2025-10-15 03:00:00,-0.119261517665743,2025-10-15,"03:00"
2025-10-15 04:00:00,-0.0226358048742367,2025-10-15,"04:00"
2025-10-15 05:00:00,-0.15898124136161,2025-10-15,"05:00"
2025-10-15 06:00:00,-0.520440184894865,2025-10-15,"06:00"
2025-10-15 07:00:00,0.115082018390745,2025-10-15,"07:00"
2025-10-15 08:00:00,-0.397282586314993,2025-10-15,"08:00"
2025-10-15 09:00:00,-0.343587306420577,2025-10-15,"09:00"
2025-10-15 10:00:00,0.27656971906641,2025-10-15,"10:00"
2025-10-15 11:00:00,-0.396411188367892,2025-10-15,"11:00"
2025-10-15 12:00:00,-0.156158155236885,2025-10-15,"12:00"
2025-10-15 13:00:00,-0.295840596531703,2025-10-15,"13:00"
2025-10-15 14:00:00,-0.201236262235354,2025-10-15,"14:00"
2025-10-15 15:00:00,-0.0116673770486009,2025-10-15,"15:00"
2025-10-15 16:00:00,-0.322038050021744,2025-10-15,"16:00"
2025-10-15 17:00:00,-0.334513314973765,2025-10-15,"17:00"
2025-10-15 18:00:00,-0.458645347821653,2025-10-15,"18:00"
2025-10-15 19:00:00,-0.434776484937584,2025-10-15,"19:00"
2025-10-15 20:00:00,-0.395670906831126,2025-10-15,"20:00"
2025-10-15 21:00:00,-0.356689130100018,2025-10-15,"21:00"
2025-10-15 22:00:00,-0.451623178172782,2025-10-15,"22:00"
2025-10-15 23:00:00,-0.284965912584072,2025-10-15,"23:00"
2025-10-16,-0.201616563932086,2025-10-16,"00:00"
2025-10-16 01:00:00,-0.36322447486416,2025-10-16,"01:00"
2025-10-16 02:00:00,-0.000618773034277487,2025-10-16,"02:00"
2025-10-16 03:00:00,0.0118169447145205,2025-10-16,"03:00"
2025-10-16 04:00:00,-0.0342320360149735,2025-10-16,"04:00"
2025-10-16 05:00:00,-0.0909972923900474,2025-10-16,"05:00"
2025-10-16 06:00:00,-0.533638154789394,2025-10-16,"06:00"
2025-10-16 07:00:00,-0.00173134098985678,2025-10-16,"07:00"
2025-10-16 08:00:00,-0.481732889592364,2025-10-16,"08:00"
2025-10-16 09:00:00,-0.469769554703606,2025-10-16,"09:00"
2025-10-16 10:00:00,-0.377149063435415,2025-10-16,"10:00"
2025-10-16 11:00:00,-0.343887971657845,2025-10-16,"11:00"
2025-10-16 12:00:00,-0.262147031637188,2025-10-16,"12:00"
2025-10-16 13:00:00,-0.364122632802503,2025-10-16,"13:00"
2025-10-16 14:00:00,-0.180691906439996,2025-10-16,"14:00"
2025-10-16 15:00:00,-0.640124315527296,2025-10-16,"15:00"
2025-10-16 16:00:00,-0.345113660358182,2025-10-16,"16:00"
2025-10-16 17:00:00,-0.678678439857727,2025-10-16,"17:00"
2025-10-16 18:00:00,-0.764612295387621,2025-10-16,"18:00"
2025-10-16 19:00:00,-0.77456368251123,2025-10-16,"19:00"
2025-10-16 20:00:00,-0.65593540706827,2025-10-16,"20:00"
2025-10-16 21:00:00,-0.684633216888279,2025-10-16,"21:00"
2025-10-16 22:00:00,-0.659008287197981,2025-10-16,"22:00"
2025-10-16 23:00:00,-0.421579606138105,2025-10-16,"23:00"
2025-10-17,0.00610442878466725,2025-10-17,"00:00"
2025-10-17 01:00:00,-0.0937917245036671,2025-10-17,"01:00"
2025-10-17 02:00:00,-0.0518169124632736,2025-10-17,"02:00"
2025-10-17 03:00:00,0.0303062928359832,2025-10-17,"03:00"
2025-10-17 04:00:00,-0.0356951801822044,2025-10-17,"04:00"
2025-10-17 05:00:00,-0.212877278089005,2025-10-17,"05:00"
2025-10-17 06:00:00,-0.476739300102615,2025-10-17,"06:00"
2025-10-17 07:00:00,-0.260070367727086,2025-10-17,"07:00"
2025-10-17 08:00:00,-0.612321654286663,2025-10-17,"08:00"
2025-10-17 09:00:00,-0.570951637312505,2025-10-17,"09:00"
2025-10-17 10:00:00,-0.256483998731797,2025-10-17,"10:00"
2025-10-17 11:00:00,0.438366115513938,2025-10-17,"11:00"
2025-10-17 12:00:00,-0.333135938432247,2025-10-17,"12:00"
2025-10-17 13:00:00,-0.482496054936098,2025-10-17,"13:00"
2025-10-17 14:00:00,-0.481671756446411,2025-10-17,"14:00"
2025-10-17 15:00:00,-0.607035597139433,2025-10-17,"15:00"
2025-10-17 16:00:00,-0.65253073016353,2025-10-17,"16:00"
2025-10-17 17:00:00,-0.628135291007773,2025-10-17,"17:00"
2025-10-17 18:00:00,-0.697148635332089,2025-10-17,"18:00"
2025-10-17 19:00:00,-0.757979692850436,2025-10-17,"19:00"
