"","start","end","scientific_name","common_name","confidence","file"
"712",48,51,"Psiloscops flammeolus","Flammulated Owl",0.116352766752243,"20240802_080002.wav"
"713",48,51,"Salpinctes obsoletus","Rock Wren",0.109107069671154,"20240802_080002.wav"
"714",51,54,"Psiloscops flammeolus","Flammulated Owl",0.350127607584,"20240802_080002.wav"
"715",51,54,"Bubo virginianus","Great Horned Owl",0.24000871181488,"20240802_080002.wav"
"716",54,57,NA,NA,NA,"20240802_080002.wav"
"717",57,60,"Corvus monedula","Eurasian Jackdaw",0.854246556758881,"20240802_080002.wav"
"718",0,3,"Corvus monedula","Eurasian Jackdaw",0.139132082462311,"20240802_080502.wav"
"719",3,6,"Troglodytes troglodytes","Eurasian Wren",0.972006678581238,"20240802_080502.wav"
"720",6,9,"Motacilla flava","Western Yellow Wagtail",0.157395482063293,"20240802_080502.wav"
"721",9,12,"Bubo virginianus","Great Horned Owl",0.212965711951256,"20240802_080502.wav"
"722",12,15,"Troglodytes troglodytes","Eurasian Wren",0.676219880580902,"20240802_080502.wav"
"723",15,18,"Troglodytes troglodytes","Eurasian Wren",0.746244609355927,"20240802_080502.wav"
"724",18,21,"Scytalopus micropterus","Long-tailed Tapaculo",0.442241728305817,"20240802_080502.wav"
"725",18,21,"Corvus monedula","Eurasian Jackdaw",0.377434968948364,"20240802_080502.wav"
"726",21,24,"Columba palumbus","Common Wood-Pigeon",0.155723243951797,"20240802_080502.wav"
"727",21,24,"Psiloscops flammeolus","Flammulated Owl",0.112837366759777,"20240802_080502.wav"
"728",24,27,"Columba palumbus","Common Wood-Pigeon",0.611453592777252,"20240802_080502.wav"
"729",27,30,"Columba palumbus","Common Wood-Pigeon",0.636026740074158,"20240802_080502.wav"
"730",30,33,"Psiloscops flammeolus","Flammulated Owl",0.224177569150925,"20240802_080502.wav"
"731",33,36,"Rallus crepitans","Clapper Rail",0.127263635396957,"20240802_080502.wav"
"732",33,36,"Circus hudsonius","Northern Harrier",0.111862316727638,"20240802_080502.wav"
"733",36,39,"Troglodytes troglodytes","Eurasian Wren",0.105559147894382,"20240802_080502.wav"
"734",36,39,"Setophaga occidentalis","Hermit Warbler",0.103105984628201,"20240802_080502.wav"
"735",39,42,NA,NA,NA,"20240802_080502.wav"
"736",42,45,"Bubo virginianus","Great Horned Owl",0.314915597438812,"20240802_080502.wav"
"737",45,48,"Bubo virginianus","Great Horned Owl",0.137412518262863,"20240802_080502.wav"
"738",45,48,"Salpinctes obsoletus","Rock Wren",0.10218595713377,"20240802_080502.wav"
"739",48,51,"Megascops kennicottii","Western Screech-Owl",0.13740336894989,"20240802_080502.wav"
"740",51,54,"Salpinctes obsoletus","Rock Wren",0.10196653008461,"20240802_080502.wav"
"741",54,57,"Salpinctes obsoletus","Rock Wren",0.141146093606949,"20240802_080502.wav"
"742",57,60,NA,NA,NA,"20240802_080502.wav"
"743",0,3,"Corvus monedula","Eurasian Jackdaw",0.680076837539673,"20240802_081002.wav"
"744",3,6,"Salpinctes obsoletus","Rock Wren",0.127128735184669,"20240802_081002.wav"
"745",3,6,"Psiloscops flammeolus","Flammulated Owl",0.101247623562813,"20240802_081002.wav"
"746",6,9,NA,NA,NA,"20240802_081002.wav"
"747",9,12,"Bubo virginianus","Great Horned Owl",0.192758664488792,"20240802_081002.wav"
"748",12,15,"Bubo virginianus","Great Horned Owl",0.231176570057869,"20240802_081002.wav"
"749",15,18,"Bubo virginianus","Great Horned Owl",0.129214271903038,"20240802_081002.wav"
"750",18,21,"Troglodytes troglodytes","Eurasian Wren",0.107562057673931,"20240802_081002.wav"
"751",21,24,"Leiothlypis celata","Orange-crowned Warbler",0.467564702033997,"20240802_081002.wav"
"752",21,24,"Zonotrichia leucophrys","White-crowned Sparrow",0.178921550512314,"20240802_081002.wav"
"753",24,27,"Bubo virginianus","Great Horned Owl",0.20633764564991,"20240802_081002.wav"
"754",24,27,"Salpinctes obsoletus","Rock Wren",0.118440374732018,"20240802_081002.wav"
"755",27,30,"Salpinctes obsoletus","Rock Wren",0.287860840559006,"20240802_081002.wav"
"756",30,33,NA,NA,NA,"20240802_081002.wav"
"757",33,36,NA,NA,NA,"20240802_081002.wav"
"758",36,39,"Salpinctes obsoletus","Rock Wren",0.432799309492111,"20240802_081002.wav"
"759",39,42,NA,NA,NA,"20240802_081002.wav"
"760",42,45,"Bubo virginianus","Great Horned Owl",0.224760442972183,"20240802_081002.wav"
"761",45,48,NA,NA,NA,"20240802_081002.wav"
"762",48,51,"Salpinctes obsoletus","Rock Wren",0.175279721617699,"20240802_081002.wav"
"763",48,51,"Cyanocitta stelleri","Steller's Jay",0.147762134671211,"20240802_081002.wav"
"764",51,54,"Bubo virginianus","Great Horned Owl",0.166949898004532,"20240802_081002.wav"
"765",51,54,"Psiloscops flammeolus","Flammulated Owl",0.112490460276604,"20240802_081002.wav"
"766",54,57,NA,NA,NA,"20240802_081002.wav"
"767",57,60,NA,NA,NA,"20240802_081002.wav"
"768",0,3,"Corvus monedula","Eurasian Jackdaw",0.291685104370117,"20240802_081503.wav"
"769",3,6,"Corvus monedula","Eurasian Jackdaw",0.428289294242859,"20240802_081503.wav"
"770",6,9,"Salpinctes obsoletus","Rock Wren",0.146523401141167,"20240802_081503.wav"
"771",9,12,"Salpinctes obsoletus","Rock Wren",0.419144093990326,"20240802_081503.wav"
"772",12,15,"Bubo virginianus","Great Horned Owl",0.17579972743988,"20240802_081503.wav"
"773",12,15,"Salpinctes obsoletus","Rock Wren",0.102003425359726,"20240802_081503.wav"
"774",15,18,NA,NA,NA,"20240802_081503.wav"
"775",18,21,"Bubo virginianus","Great Horned Owl",0.167020350694656,"20240802_081503.wav"
"776",21,24,"Bubo virginianus","Great Horned Owl",0.202987879514694,"20240802_081503.wav"
"777",21,24,"Salpinctes obsoletus","Rock Wren",0.122178830206394,"20240802_081503.wav"
"778",24,27,"Bubo virginianus","Great Horned Owl",0.232014685869217,"20240802_081503.wav"
"779",27,30,"Salpinctes obsoletus","Rock Wren",0.110630840063095,"20240802_081503.wav"
"780",30,33,"Bubo virginianus","Great Horned Owl",0.204472288489342,"20240802_081503.wav"
"781",33,36,"Bubo virginianus","Great Horned Owl",0.18967978656292,"20240802_081503.wav"
"782",36,39,"Bubo virginianus","Great Horned Owl",0.178291320800781,"20240802_081503.wav"
"783",39,42,"Salpinctes obsoletus","Rock Wren",0.165856227278709,"20240802_081503.wav"
"784",39,42,"Bubo virginianus","Great Horned Owl",0.157202333211899,"20240802_081503.wav"
"785",42,45,NA,NA,NA,"20240802_081503.wav"
"786",45,48,"Corvus monedula","Eurasian Jackdaw",0.869262635707855,"20240802_081503.wav"
"787",48,51,"Corvus monedula","Eurasian Jackdaw",0.134467035531998,"20240802_081503.wav"
"788",51,54,"Bubo virginianus","Great Horned Owl",0.220837131142616,"20240802_081503.wav"
"789",54,57,"Corvus monedula","Eurasian Jackdaw",0.595149278640747,"20240802_081503.wav"
"790",57,60,"Asio otus","Long-eared Owl",0.234102129936218,"20240802_081503.wav"
"791",57,60,"Strix varia","Barred Owl",0.202100336551666,"20240802_081503.wav"
"792",57,60,"Psiloscops flammeolus","Flammulated Owl",0.190330371260643,"20240802_081503.wav"
"793",57,60,"Bubo virginianus","Great Horned Owl",0.186257064342499,"20240802_081503.wav"
"794",0,3,"Salpinctes obsoletus","Rock Wren",0.248341843485832,"20240802_082002.wav"
"795",3,6,NA,NA,NA,"20240802_082002.wav"
"796",6,9,NA,NA,NA,"20240802_082002.wav"
"797",9,12,"Salpinctes obsoletus","Rock Wren",0.126662462949753,"20240802_082002.wav"
"798",12,15,NA,NA,NA,"20240802_082002.wav"
"799",15,18,"Pica pica","Eurasian Magpie",0.81694507598877,"20240802_082002.wav"
"800",18,21,"Salpinctes obsoletus","Rock Wren",0.17396205663681,"20240802_082002.wav"
"801",21,24,NA,NA,NA,"20240802_082002.wav"
"802",24,27,"Bubo virginianus","Great Horned Owl",0.106252826750278,"20240802_082002.wav"
"803",27,30,"Salpinctes obsoletus","Rock Wren",0.125489845871925,"20240802_082002.wav"
"804",30,33,NA,NA,NA,"20240802_082002.wav"
"805",33,36,"Salpinctes obsoletus","Rock Wren",0.140539065003395,"20240802_082002.wav"
"806",36,39,"Salpinctes obsoletus","Rock Wren",0.164779216051102,"20240802_082002.wav"
"807",39,42,NA,NA,NA,"20240802_082002.wav"
"808",42,45,NA,NA,NA,"20240802_082002.wav"
"809",45,48,"Bubo virginianus","Great Horned Owl",0.117151528596878,"20240802_082002.wav"
"810",48,51,"Strix aluco","Tawny Owl",0.109812490642071,"20240802_082002.wav"
"811",51,54,NA,NA,NA,"20240802_082002.wav"
"812",54,57,NA,NA,NA,"20240802_082002.wav"
"813",57,60,"Pica pica","Eurasian Magpie",0.852974653244019,"20240802_082002.wav"
"814",0,3,"Salpinctes obsoletus","Rock Wren",0.142887637019157,"20240802_082502.wav"
"815",3,6,"Salpinctes obsoletus","Rock Wren",0.117400929331779,"20240802_082502.wav"
"816",6,9,"Salpinctes obsoletus","Rock Wren",0.147503346204758,"20240802_082502.wav"
"817",9,12,"Salpinctes obsoletus","Rock Wren",0.133609429001808,"20240802_082502.wav"
"818",12,15,"Salpinctes obsoletus","Rock Wren",0.12612184882164,"20240802_082502.wav"
"819",15,18,"Bubo virginianus","Great Horned Owl",0.172210171818733,"20240802_082502.wav"
"820",18,21,NA,NA,NA,"20240802_082502.wav"
"821",21,24,NA,NA,NA,"20240802_082502.wav"
"822",24,27,"Bubo virginianus","Great Horned Owl",0.145293653011322,"20240802_082502.wav"
"823",27,30,"Salpinctes obsoletus","Rock Wren",0.1160783842206,"20240802_082502.wav"
"824",30,33,"Salpinctes obsoletus","Rock Wren",0.119294226169586,"20240802_082502.wav"
"825",33,36,NA,NA,NA,"20240802_082502.wav"
"826",36,39,"Salpinctes obsoletus","Rock Wren",0.11447910964489,"20240802_082502.wav"
"827",39,42,"Bubo virginianus","Great Horned Owl",0.213392898440361,"20240802_082502.wav"
"828",42,45,"Bubo virginianus","Great Horned Owl",0.141478300094604,"20240802_082502.wav"
"829",45,48,"Bubo virginianus","Great Horned Owl",0.110428772866726,"20240802_082502.wav"
"830",48,51,"Bubo virginianus","Great Horned Owl",0.16991563141346,"20240802_082502.wav"
"831",51,54,"Bubo virginianus","Great Horned Owl",0.182505190372467,"20240802_082502.wav"
"832",54,57,"Bubo virginianus","Great Horned Owl",0.181238576769829,"20240802_082502.wav"
"833",57,60,"Bubo virginianus","Great Horned Owl",0.36269548535347,"20240802_082502.wav"
"834",57,60,"Psiloscops flammeolus","Flammulated Owl",0.227470606565475,"20240802_082502.wav"
"835",0,3,"Bubo virginianus","Great Horned Owl",0.174567446112633,"20240802_083002.wav"
"836",3,6,"Bubo virginianus","Great Horned Owl",0.167904049158096,"20240802_083002.wav"
"837",6,9,NA,NA,NA,"20240802_083002.wav"
"838",9,12,"Bubo virginianus","Great Horned Owl",0.217703804373741,"20240802_083002.wav"
"839",12,15,NA,NA,NA,"20240802_083002.wav"
"840",15,18,"Salpinctes obsoletus","Rock Wren",0.134269997477531,"20240802_083002.wav"
"841",18,21,"Salpinctes obsoletus","Rock Wren",0.16515439748764,"20240802_083002.wav"
"842",21,24,NA,NA,NA,"20240802_083002.wav"
"843",24,27,NA,NA,NA,"20240802_083002.wav"
"844",27,30,NA,NA,NA,"20240802_083002.wav"
"845",30,33,NA,NA,NA,"20240802_083002.wav"
"846",33,36,NA,NA,NA,"20240802_083002.wav"
"847",36,39,NA,NA,NA,"20240802_083002.wav"
"848",39,42,NA,NA,NA,"20240802_083002.wav"
"849",42,45,NA,NA,NA,"20240802_083002.wav"
"850",45,48,"Psiloscops flammeolus","Flammulated Owl",0.172391682863235,"20240802_083002.wav"
"851",45,48,"Bubo bubo","Eurasian Eagle-Owl",0.128593504428864,"20240802_083002.wav"
"852",45,48,"Strix varia","Barred Owl",0.124905109405518,"20240802_083002.wav"
"853",48,51,"Bubo virginianus","Great Horned Owl",0.192000329494476,"20240802_083002.wav"
"854",51,54,"Bubo virginianus","Great Horned Owl",0.104285821318626,"20240802_083002.wav"
"855",54,57,NA,NA,NA,"20240802_083002.wav"
"856",57,60,"Bubo virginianus","Great Horned Owl",0.105827681720257,"20240802_083002.wav"
"857",0,3,NA,NA,NA,"20240802_083502.wav"
"858",3,6,NA,NA,NA,"20240802_083502.wav"
"859",6,9,"Neoconocephalus retusus","Round-tipped Conehead",0.151736989617348,"20240802_083502.wav"
"860",9,12,"Neoconocephalus retusus","Round-tipped Conehead",0.253715753555298,"20240802_083502.wav"
"861",12,15,"Campephilus magellanicus","Magellanic Woodpecker",0.152939051389694,"20240802_083502.wav"
"862",15,18,"Troglodytes troglodytes","Eurasian Wren",0.119024649262428,"20240802_083502.wav"
"863",18,21,NA,NA,NA,"20240802_083502.wav"
"864",21,24,NA,NA,NA,"20240802_083502.wav"
"865",24,27,NA,NA,NA,"20240802_083502.wav"
"866",27,30,"Troglodytes troglodytes","Eurasian Wren",0.235824331641197,"20240802_083502.wav"
"867",30,33,"Troglodytes troglodytes","Eurasian Wren",0.528674304485321,"20240802_083502.wav"
"868",33,36,"Troglodytes troglodytes","Eurasian Wren",0.109602868556976,"20240802_083502.wav"
"869",36,39,NA,NA,NA,"20240802_083502.wav"
"870",39,42,NA,NA,NA,"20240802_083502.wav"
"871",42,45,"Troglodytes troglodytes","Eurasian Wren",0.148021444678307,"20240802_083502.wav"
"872",42,45,"Salpinctes obsoletus","Rock Wren",0.113649182021618,"20240802_083502.wav"
"873",45,48,"Zonotrichia leucophrys","White-crowned Sparrow",0.359323441982269,"20240802_083502.wav"
"874",48,51,"Calcarius ornatus","Chestnut-collared Longspur",0.119806423783302,"20240802_083502.wav"
"875",51,54,NA,NA,NA,"20240802_083502.wav"
"876",54,57,"Linaria cannabina","Eurasian Linnet",0.881063222885132,"20240802_083502.wav"
"877",57,60,"Zonotrichia leucophrys","White-crowned Sparrow",0.153047814965248,"20240802_083502.wav"
"878",0,3,"Bubo virginianus","Great Horned Owl",0.147285878658295,"20240802_084002.wav"
"879",0,3,"Psiloscops flammeolus","Flammulated Owl",0.127190217375755,"20240802_084002.wav"
"880",3,6,NA,NA,NA,"20240802_084002.wav"
"881",6,9,NA,NA,NA,"20240802_084002.wav"
"882",9,12,"Psiloscops flammeolus","Flammulated Owl",0.150234371423721,"20240802_084002.wav"
"883",12,15,"Fulica atra","Eurasian Coot",0.263942301273346,"20240802_084002.wav"
"884",12,15,"Megascops kennicottii","Western Screech-Owl",0.114978261291981,"20240802_084002.wav"
"885",15,18,"Bubo virginianus","Great Horned Owl",0.155103459954262,"20240802_084002.wav"
"886",18,21,"Bubo virginianus","Great Horned Owl",0.233993321657181,"20240802_084002.wav"
"887",21,24,NA,NA,NA,"20240802_084002.wav"
"888",24,27,NA,NA,NA,"20240802_084002.wav"
"889",27,30,NA,NA,NA,"20240802_084002.wav"
"890",30,33,"Salpinctes obsoletus","Rock Wren",0.232225596904755,"20240802_084002.wav"
"891",30,33,"Pooecetes gramineus","Vesper Sparrow",0.105895072221756,"20240802_084002.wav"
"892",33,36,NA,NA,NA,"20240802_084002.wav"
"893",36,39,"Salpinctes obsoletus","Rock Wren",0.191086709499359,"20240802_084002.wav"
"894",36,39,"Catharus guttatus","Hermit Thrush",0.126336231827736,"20240802_084002.wav"
"895",39,42,"Cyanoramphus novaezelandiae","Red-crowned Parakeet",0.140185341238976,"20240802_084002.wav"
"896",42,45,NA,NA,NA,"20240802_084002.wav"
"897",45,48,"Bubo virginianus","Great Horned Owl",0.119635909795761,"20240802_084002.wav"
"898",48,51,NA,NA,NA,"20240802_084002.wav"
"899",51,54,"Bubo virginianus","Great Horned Owl",0.152468919754028,"20240802_084002.wav"
"900",54,57,"Bubo virginianus","Great Horned Owl",0.109434969723225,"20240802_084002.wav"
"901",57,60,"Bubo virginianus","Great Horned Owl",0.140038669109344,"20240802_084002.wav"
"902",0,3,"Salpinctes obsoletus","Rock Wren",0.163973525166512,"20240802_084502.wav"
"903",3,6,"Salpinctes obsoletus","Rock Wren",0.151232197880745,"20240802_084502.wav"
"904",6,9,NA,NA,NA,"20240802_084502.wav"
"905",9,12,"Neoconocephalus retusus","Round-tipped Conehead",0.123295970261097,"20240802_084502.wav"
"906",12,15,NA,NA,NA,"20240802_084502.wav"
"907",15,18,NA,NA,NA,"20240802_084502.wav"
"908",18,21,NA,NA,NA,"20240802_084502.wav"
"909",21,24,NA,NA,NA,"20240802_084502.wav"
"910",24,27,NA,NA,NA,"20240802_084502.wav"
"911",27,30,NA,NA,NA,"20240802_084502.wav"
"912",30,33,"Actitis macularius","Spotted Sandpiper",0.276083022356033,"20240802_084502.wav"
"913",33,36,NA,NA,NA,"20240802_084502.wav"
"914",36,39,NA,NA,NA,"20240802_084502.wav"
"915",39,42,NA,NA,NA,"20240802_084502.wav"
"916",42,45,NA,NA,NA,"20240802_084502.wav"
"917",45,48,NA,NA,NA,"20240802_084502.wav"
"918",48,51,NA,NA,NA,"20240802_084502.wav"
"919",51,54,NA,NA,NA,"20240802_084502.wav"
"920",54,57,"Actitis macularius","Spotted Sandpiper",0.244433790445328,"20240802_084502.wav"
"921",57,60,"Actitis macularius","Spotted Sandpiper",0.102952942252159,"20240802_084502.wav"
"922",0,3,NA,NA,NA,"20240802_085003.wav"
"923",3,6,"Phylloscopus collybita","Common Chiffchaff",0.418660223484039,"20240802_085003.wav"
"924",6,9,NA,NA,NA,"20240802_085003.wav"
"925",9,12,NA,NA,NA,"20240802_085003.wav"
"926",12,15,NA,NA,NA,"20240802_085003.wav"
"927",15,18,NA,NA,NA,"20240802_085003.wav"
"928",18,21,NA,NA,NA,"20240802_085003.wav"
"929",21,24,"Linaria cannabina","Eurasian Linnet",0.564233183860779,"20240802_085003.wav"
"930",21,24,"Linaria flavirostris","Twite",0.153664469718933,"20240802_085003.wav"
"931",24,27,"Linaria cannabina","Eurasian Linnet",0.348039209842682,"20240802_085003.wav"
"932",24,27,"Acanthis flammea","Common Redpoll",0.215610578656197,"20240802_085003.wav"
"933",27,30,"Gerygone igata","Gray Gerygone",0.160267874598503,"20240802_085003.wav"
"934",30,33,"Rhipidura fuliginosa","New Zealand Fantail",0.126741543412209,"20240802_085003.wav"
"935",30,33,"Gerygone igata","Gray Gerygone",0.118807882070541,"20240802_085003.wav"
"936",33,36,NA,NA,NA,"20240802_085003.wav"
"937",36,39,NA,NA,NA,"20240802_085003.wav"
"938",39,42,"Salpinctes obsoletus","Rock Wren",0.103639401495457,"20240802_085003.wav"
"939",42,45,NA,NA,NA,"20240802_085003.wav"
"940",45,48,"Actitis macularius","Spotted Sandpiper",0.108918979763985,"20240802_085003.wav"
"941",48,51,"Phylloscopus collybita","Common Chiffchaff",0.679552853107452,"20240802_085003.wav"
"942",48,51,"Myiarchus sagrae","La Sagra's Flycatcher",0.16503332555294,"20240802_085003.wav"
"943",51,54,"Actitis macularius","Spotted Sandpiper",0.311129093170166,"20240802_085003.wav"
"944",54,57,"Phylloscopus collybita","Common Chiffchaff",0.156897604465485,"20240802_085003.wav"
"945",54,57,"Actitis macularius","Spotted Sandpiper",0.139562577009201,"20240802_085003.wav"
"946",57,60,"Actitis macularius","Spotted Sandpiper",0.465672820806503,"20240802_085003.wav"
"947",57,60,"Phylloscopus collybita","Common Chiffchaff",0.240703627467155,"20240802_085003.wav"
"948",0,3,"Phylloscopus collybita","Common Chiffchaff",0.579012334346771,"20240802_085502.wav"
"949",3,6,"Actitis macularius","Spotted Sandpiper",0.349469661712646,"20240802_085502.wav"
"950",6,9,"Phylloscopus collybita","Common Chiffchaff",0.56636917591095,"20240802_085502.wav"
"951",9,12,"Actitis macularius","Spotted Sandpiper",0.37709566950798,"20240802_085502.wav"
"952",9,12,"Contopus caribaeus","Cuban Pewee",0.152886122465134,"20240802_085502.wav"
"953",9,12,"Phylloscopus collybita","Common Chiffchaff",0.112335838377476,"20240802_085502.wav"
"954",12,15,"Actitis macularius","Spotted Sandpiper",0.42936047911644,"20240802_085502.wav"
"955",15,18,"Phylloscopus collybita","Common Chiffchaff",0.146176218986511,"20240802_085502.wav"
"956",18,21,"Phylloscopus collybita","Common Chiffchaff",0.583317399024963,"20240802_085502.wav"
"957",21,24,"Phylloscopus collybita","Common Chiffchaff",0.173139721155167,"20240802_085502.wav"
"958",24,27,NA,NA,NA,"20240802_085502.wav"
"959",27,30,NA,NA,NA,"20240802_085502.wav"
"960",30,33,NA,NA,NA,"20240802_085502.wav"
"961",33,36,"Empidonax oberholseri","Dusky Flycatcher",0.248919352889061,"20240802_085502.wav"
"962",33,36,"Leucosticte tephrocotis","Gray-crowned Rosy-Finch",0.156692653894424,"20240802_085502.wav"
"963",36,39,NA,NA,NA,"20240802_085502.wav"
"964",39,42,NA,NA,NA,"20240802_085502.wav"
"965",42,45,"Leucosticte tephrocotis","Gray-crowned Rosy-Finch",0.163862600922585,"20240802_085502.wav"
"966",45,48,"Leucosticte tephrocotis","Gray-crowned Rosy-Finch",0.233986347913742,"20240802_085502.wav"
"967",48,51,"Leucosticte tephrocotis","Gray-crowned Rosy-Finch",0.145460695028305,"20240802_085502.wav"
"968",51,54,NA,NA,NA,"20240802_085502.wav"
"969",54,57,"Columba palumbus","Common Wood-Pigeon",0.165228366851807,"20240802_085502.wav"
"970",57,60,"Columba palumbus","Common Wood-Pigeon",0.188029274344444,"20240802_085502.wav"
"971",0,3,"Bubo virginianus","Great Horned Owl",0.118708588182926,"20240802_090002.wav"
"972",3,6,"Corvus monedula","Eurasian Jackdaw",0.84611701965332,"20240802_090002.wav"
"973",6,9,NA,NA,NA,"20240802_090002.wav"
"974",9,12,NA,NA,NA,"20240802_090002.wav"
"975",12,15,NA,NA,NA,"20240802_090002.wav"
"976",15,18,NA,NA,NA,"20240802_090002.wav"
"977",18,21,"Bubo virginianus","Great Horned Owl",0.130413204431534,"20240802_090002.wav"
"978",21,24,"Bubo virginianus","Great Horned Owl",0.13401997089386,"20240802_090002.wav"
"979",24,27,"Bubo virginianus","Great Horned Owl",0.24548751115799,"20240802_090002.wav"
"980",27,30,NA,NA,NA,"20240802_090002.wav"
"981",30,33,NA,NA,NA,"20240802_090002.wav"
"982",33,36,"Bubo virginianus","Great Horned Owl",0.145926177501678,"20240802_090002.wav"
"983",33,36,"Neoconocephalus retusus","Round-tipped Conehead",0.102006189525127,"20240802_090002.wav"
"984",36,39,"Bubo virginianus","Great Horned Owl",0.158383712172508,"20240802_090002.wav"
"985",39,42,"Bubo virginianus","Great Horned Owl",0.224099442362785,"20240802_090002.wav"
"986",42,45,"Bubo virginianus","Great Horned Owl",0.163433149456978,"20240802_090002.wav"
"987",45,48,"Bubo virginianus","Great Horned Owl",0.175568655133247,"20240802_090002.wav"
"988",48,51,"Bubo virginianus","Great Horned Owl",0.248769298195839,"20240802_090002.wav"
"989",51,54,"Bubo virginianus","Great Horned Owl",0.132155612111092,"20240802_090002.wav"
"990",54,57,NA,NA,NA,"20240802_090002.wav"
"991",57,60,"Bubo virginianus","Great Horned Owl",0.249157533049583,"20240802_090002.wav"
"992",57,60,"Salpinctes obsoletus","Rock Wren",0.127989321947098,"20240802_090002.wav"
"993",0,3,"Strix varia","Barred Owl",0.350219577550888,"20240802_090502.wav"
"994",0,3,"Asio otus","Long-eared Owl",0.16306160390377,"20240802_090502.wav"
"995",0,3,"Bubo bubo","Eurasian Eagle-Owl",0.111040815711021,"20240802_090502.wav"
"996",3,6,NA,NA,NA,"20240802_090502.wav"
"997",6,9,"Neoconocephalus retusus","Round-tipped Conehead",0.107258141040802,"20240802_090502.wav"
"998",9,12,"Neoconocephalus retusus","Round-tipped Conehead",0.294562101364136,"20240802_090502.wav"
"999",9,12,"Bubo virginianus","Great Horned Owl",0.120684780180454,"20240802_090502.wav"
"1000",12,15,NA,NA,NA,"20240802_090502.wav"
"1001",15,18,NA,NA,NA,"20240802_090502.wav"
"1002",18,21,"Neoconocephalus retusus","Round-tipped Conehead",0.14220817387104,"20240802_090502.wav"
"1003",21,24,NA,NA,NA,"20240802_090502.wav"
"1004",24,27,NA,NA,NA,"20240802_090502.wav"
"1005",27,30,NA,NA,NA,"20240802_090502.wav"
"1006",30,33,"Psiloscops flammeolus","Flammulated Owl",0.1221714168787,"20240802_090502.wav"
"1007",30,33,"Bubo virginianus","Great Horned Owl",0.101401679217815,"20240802_090502.wav"
"1008",33,36,NA,NA,NA,"20240802_090502.wav"
"1009",36,39,NA,NA,NA,"20240802_090502.wav"
"1010",39,42,"Corvus monedula","Eurasian Jackdaw",0.427411884069443,"20240802_090502.wav"
"1011",42,45,NA,NA,NA,"20240802_090502.wav"
"1012",45,48,"Corvus monedula","Eurasian Jackdaw",0.374391406774521,"20240802_090502.wav"
"1013",45,48,"Coccyzus minor","Mangrove Cuckoo",0.104034386575222,"20240802_090502.wav"
"1014",48,51,NA,NA,NA,"20240802_090502.wav"
"1015",51,54,"Corvus monedula","Eurasian Jackdaw",0.324390113353729,"20240802_090502.wav"
"1016",54,57,NA,NA,NA,"20240802_090502.wav"
"1017",57,60,"Psiloscops flammeolus","Flammulated Owl",0.232269033789635,"20240802_090502.wav"
"1018",0,3,"Bubo virginianus","Great Horned Owl",0.172934547066689,"20240802_091002.wav"
"1019",3,6,"Bubo virginianus","Great Horned Owl",0.196781381964684,"20240802_091002.wav"
"1020",3,6,"Neoconocephalus retusus","Round-tipped Conehead",0.123617492616177,"20240802_091002.wav"
"1021",6,9,"Neoconocephalus retusus","Round-tipped Conehead",0.151060074567795,"20240802_091002.wav"
"1022",6,9,"Bubo virginianus","Great Horned Owl",0.109414331614971,"20240802_091002.wav"
"1023",9,12,NA,NA,NA,"20240802_091002.wav"
"1024",12,15,NA,NA,NA,"20240802_091002.wav"
"1025",15,18,"Neoconocephalus retusus","Round-tipped Conehead",0.108487322926521,"20240802_091002.wav"
"1026",18,21,"Bubo virginianus","Great Horned Owl",0.106569454073906,"20240802_091002.wav"
"1027",21,24,"Bubo virginianus","Great Horned Owl",0.139168530702591,"20240802_091002.wav"
"1028",24,27,"Bubo virginianus","Great Horned Owl",0.167467385530472,"20240802_091002.wav"
"1029",27,30,"Bubo virginianus","Great Horned Owl",0.126137420535088,"20240802_091002.wav"
"1030",30,33,"Bubo virginianus","Great Horned Owl",0.184813424944878,"20240802_091002.wav"
"1031",33,36,"Bubo virginianus","Great Horned Owl",0.147219181060791,"20240802_091002.wav"
"1032",36,39,NA,NA,NA,"20240802_091002.wav"
"1033",39,42,"Bubo virginianus","Great Horned Owl",0.260366022586823,"20240802_091002.wav"
"1034",39,42,"Neoconocephalus retusus","Round-tipped Conehead",0.103949189186096,"20240802_091002.wav"
"1035",42,45,"Bubo virginianus","Great Horned Owl",0.128897666931152,"20240802_091002.wav"
"1036",45,48,"Bubo virginianus","Great Horned Owl",0.121440351009369,"20240802_091002.wav"
"1037",48,51,"Bubo virginianus","Great Horned Owl",0.175205007195473,"20240802_091002.wav"
"1038",51,54,"Bubo virginianus","Great Horned Owl",0.155355080962181,"20240802_091002.wav"
"1039",54,57,"Bubo virginianus","Great Horned Owl",0.119949445128441,"20240802_091002.wav"
"1040",57,60,"Bubo virginianus","Great Horned Owl",0.244163006544113,"20240802_091002.wav"
"1041",0,3,"Bubo virginianus","Great Horned Owl",0.199454545974731,"20240802_091502.wav"
"1042",3,6,"Bubo virginianus","Great Horned Owl",0.161690637469292,"20240802_091502.wav"
"1043",6,9,"Bubo virginianus","Great Horned Owl",0.136514440178871,"20240802_091502.wav"
"1044",9,12,"Bubo virginianus","Great Horned Owl",0.101602807641029,"20240802_091502.wav"
"1045",12,15,"Bubo virginianus","Great Horned Owl",0.200291886925697,"20240802_091502.wav"
"1046",15,18,"Bubo virginianus","Great Horned Owl",0.130894124507904,"20240802_091502.wav"
