"","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","n_images"
"19","DL-12","Muntiacus_reevesi",2025-11-14 05:55:08,2025-11-14,"05:55:08",46577,776.3,12.9,0.5,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-14__05-55-08(1).JPG",14
"20","DL-12","Muntiacus_reevesi",2025-11-14 21:12:42,2025-11-14,"21:12:42",55054,917.6,15.3,0.6,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-14__21-12-42(6).JPG",8
"21","DL-12","Muntiacus_reevesi",2025-11-15 16:13:51,2025-11-15,"16:13:51",68469,1141.2,19,0.8,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-15__16-13-51(1).JPG",6
"22","DL-12","Muntiacus_reevesi",2025-11-15 21:55:54,2025-11-15,"21:55:54",20523,342,5.7,0.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-15__21-55-54(1).JPG",3
"23","DL-12","Muntiacus_reevesi",2025-11-16 05:27:23,2025-11-16,"05:27:23",27089,451.5,7.5,0.3,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-16__05-27-23(1).JPG",1
"24","DL-12","Muntiacus_reevesi",2025-11-16 20:56:41,2025-11-16,"20:56:41",55758,929.3,15.5,0.6,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-16__20-56-41(7).JPG",18
"25","DL-12","Muntiacus_reevesi",2025-11-16 21:31:28,2025-11-16,"21:31:28",2087,34.8,0.6,0,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-16__21-31-28(1).JPG",11
"26","DL-12","Muntiacus_reevesi",2025-11-17 06:41:57,2025-11-17,"06:41:57",33029,550.5,9.2,0.4,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-17__06-41-57(1).JPG",4
"27","DL-12","Muntiacus_reevesi",2025-11-21 07:29:07,2025-11-21,"07:29:07",348430,5807.2,96.8,4,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-21__07-29-07(1).JPG",4
"28","DL-12","Muntiacus_reevesi",2025-11-21 16:19:54,2025-11-21,"16:19:54",31847,530.8,8.8,0.4,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-21__16-19-54(1).JPG",4
"29","DL-12","Muntiacus_reevesi",2025-11-23 16:54:38,2025-11-23,"16:54:38",174884,2914.7,48.6,2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-23__16-54-38(1).JPG",4
"30","DL-12","Muntiacus_reevesi",2025-11-23 20:59:34,2025-11-23,"20:59:34",14696,244.9,4.1,0.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-23__20-59-34(1).JPG",12
"31","DL-12","Muntiacus_reevesi",2025-11-24 02:44:24,2025-11-24,"02:44:24",20690,344.8,5.7,0.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Muntiacus_reevesi","DL-12__2025-11-24__02-44-24(5).JPG",9
"32","DL-12","Oryctolagus_cuniculus",2025-11-08 06:22:57,2025-11-08,"06:22:57",0,0,0,0,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-08__06-22-57(1).JPG",10
"33","DL-12","Oryctolagus_cuniculus",2025-11-08 22:46:47,2025-11-08,"22:46:47",59030,983.8,16.4,0.7,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-08__22-46-47(1).JPG",28
"34","DL-12","Oryctolagus_cuniculus",2025-11-09 05:31:38,2025-11-09,"05:31:38",24291,404.9,6.7,0.3,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-09__05-31-38(1).JPG",8
"35","DL-12","Oryctolagus_cuniculus",2025-11-12 06:20:34,2025-11-12,"06:20:34",262136,4368.9,72.8,3,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-12__06-20-34(1).JPG",4
"36","DL-12","Oryctolagus_cuniculus",2025-11-13 17:09:25,2025-11-13,"17:09:25",125331,2088.8,34.8,1.4,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-13__17-09-25(1).JPG",6
"37","DL-12","Oryctolagus_cuniculus",2025-11-14 21:13:11,2025-11-14,"21:13:11",101026,1683.8,28.1,1.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-14__21-13-11(6).JPG",2
"38","DL-12","Oryctolagus_cuniculus",2025-11-15 05:57:49,2025-11-15,"05:57:49",31478,524.6,8.7,0.4,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-15__05-57-49(1).JPG",8
"39","DL-12","Oryctolagus_cuniculus",2025-11-17 17:15:02,2025-11-17,"17:15:02",213433,3557.2,59.3,2.5,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-17__17-15-02(1).JPG",1
"40","DL-12","Oryctolagus_cuniculus",2025-11-17 21:24:25,2025-11-17,"21:24:25",14963,249.4,4.2,0.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-17__21-24-25(1).JPG",4
"41","DL-12","Oryctolagus_cuniculus",2025-11-17 22:42:52,2025-11-17,"22:42:52",4707,78.4,1.3,0.1,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-17__22-42-52(1).JPG",2
"42","DL-12","Oryctolagus_cuniculus",2025-11-19 21:17:50,2025-11-19,"21:17:50",167698,2795,46.6,1.9,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-19__21-17-50(1).JPG",2
"43","DL-12","Oryctolagus_cuniculus",2025-11-21 05:14:21,2025-11-21,"05:14:21",114991,1916.5,31.9,1.3,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-21__05-14-21(1).JPG",10
"44","DL-12","Oryctolagus_cuniculus",2025-11-22 02:46:41,2025-11-22,"02:46:41",77540,1292.3,21.5,0.9,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-22__02-46-41(1).JPG",2
"45","DL-12","Oryctolagus_cuniculus",2025-11-24 06:59:41,2025-11-24,"06:59:41",187980,3133,52.2,2.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Oryctolagus_cuniculus","DL-12__2025-11-24__06-59-41(1).JPG",4
"46","DL-12","Phasianus_colchicus",2025-11-09 16:37:41,2025-11-09,"16:37:41",0,0,0,0,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Phasianus_colchicus","DL-12__2025-11-09__16-37-41(1).JPG",2
"47","DL-12","Sciurus_carolinensis",2025-11-07 10:21:01,2025-11-07,"10:21:01",0,0,0,0,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-07__10-21-01(1).JPG",2
"48","DL-12","Sciurus_carolinensis",2025-11-07 14:05:54,2025-11-07,"14:05:54",13493,224.9,3.7,0.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-07__14-05-54(1).JPG",2
"49","DL-12","Sciurus_carolinensis",2025-11-09 11:58:00,2025-11-09,"11:58:00",165126,2752.1,45.9,1.9,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-09__11-58-00(1).JPG",12
"50","DL-12","Sciurus_carolinensis",2025-11-09 12:32:27,2025-11-09,"12:32:27",2067,34.5,0.6,0,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-09__12-32-27(1).JPG",16
"51","DL-12","Sciurus_carolinensis",2025-11-09 15:53:07,2025-11-09,"15:53:07",12040,200.7,3.3,0.1,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-09__15-53-07(1).JPG",2
"52","DL-12","Sciurus_carolinensis",2025-11-12 14:44:23,2025-11-12,"14:44:23",255076,4251.3,70.9,3,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-12__14-44-23(1).JPG",2
"53","DL-12","Sciurus_carolinensis",2025-11-13 07:21:30,2025-11-13,"07:21:30",59827,997.1,16.6,0.7,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-13__07-21-30(1).JPG",2
"54","DL-12","Sciurus_carolinensis",2025-11-13 08:08:15,2025-11-13,"08:08:15",2805,46.8,0.8,0,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-13__08-08-15(1).JPG",4
"55","DL-12","Sciurus_carolinensis",2025-11-13 11:53:28,2025-11-13,"11:53:28",13513,225.2,3.8,0.2,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-13__11-53-28(1).JPG",2
"56","DL-12","Sciurus_carolinensis",2025-11-13 15:20:16,2025-11-13,"15:20:16",12408,206.8,3.4,0.1,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-13__15-20-16(1).JPG",4
"57","DL-12","Sciurus_carolinensis",2025-11-15 08:01:36,2025-11-15,"08:01:36",146480,2441.3,40.7,1.7,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-15__08-01-36(1).JPG",3
"58","DL-12","Sciurus_carolinensis",2025-11-16 10:19:13,2025-11-16,"10:19:13",94657,1577.6,26.3,1.1,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Sciurus_carolinensis","DL-12__2025-11-16__10-19-13(1).JPG",2
"59","DL-12","Vulpes_vulpes",2025-11-10 17:20:20,2025-11-10,"17:20:20",0,0,0,0,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Vulpes_vulpes","DL-12__2025-11-10__17-20-20(1).JPG",2
"60","DL-12","Vulpes_vulpes",2025-11-14 08:45:06,2025-11-14,"08:45:06",314686,5244.8,87.4,3.6,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Vulpes_vulpes","DL-12__2025-11-14__08-45-06(1).JPG",2
"61","DL-12","Vulpes_vulpes",2025-11-16 04:55:26,2025-11-16,"04:55:26",159020,2650.3,44.2,1.8,"C:/Users/asus/Desktop/IC_R/assessment3/camera/DL-12/DL-12/Vulpes_vulpes","DL-12__2025-11-16__04-55-26(1).JPG",2
