,Station,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,n_images
34,Camera_15_49_2025,Sciurus carolinensis,2025-10-10 13:03:46,2025-10-10,13:03:46,0,0,0,0,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-10-10__13-03-46(1).JPG,3
35,camera_15_49_2025,Sciurus carolinensis,2025-10-11 09:32:53,2025-10-11,09:32:53,73747,1229.1,20.5,0.9,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-10-11__09-32-53(1).JPG,3
36,camera_15_49_2025,Sciurus carolinensis,2025-10-12 09:07:30,2025-10-12,09:07:30,84877,1414.6,23.6,1,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-10-12__09-07-30(1).JPG,3
37,Camera_15_49_2025,Sciurus carolinensis,2025-10-12 17:09:21,2025-10-12,17:09:21,28911,481.9,8,0.3,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-10-12__17-09-21(1).JPG,3
38,camera_15_49_2025,Sciurus carolinensis,2025-10-13 09:06:49,2025-10-13,09:06:49,57448,957.5,16,0.7,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-10-13__09-06-49(1).JPG,3
39,camera_15_49_2025,Sciurus carolinensis,2025-10-13 16:23:07,2025-10-13,16:23:07,26178,436.3,7.3,0.3,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-10-13__16-23-07(2).JPG,2
40,Camera_15_49_2025,Sciurus carolinensis,2025-10-23 18:09:10,2025-10-23,18:09:10,870363,14506,241.8,10.1,../output/camera/everyones_Species/Sciurus carolinensis,Images__2025-10-23__18-09-10(1).JPG,3
41,camera_15_49_2025,Sciurus carolinensis,2025-10-30 01:46:10,2025-10-30,01:46:10,545820,9097,151.6,6.3,../output/camera/everyones_Species/Sciurus carolinensis,Images__2025-10-30__01-46-10(1).JPG,3
42,camera_15_49_2025,Sciurus carolinensis,2025-10-31 00:15:41,2025-10-31,00:15:41,80971,1349.5,22.5,0.9,../output/camera/everyones_Species/Sciurus carolinensis,Images__2025-10-31__00-15-41(1).JPG,3
43,Camera_15_49_2025,Sciurus carolinensis,2025-11-02 11:00:34,2025-11-02,11:00:34,211493,3524.9,58.7,2.4,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-02__11-00-34(1).JPG,3
44,camera_15_49_2025,Sciurus carolinensis,2025-11-06 16:46:20,2025-11-06,16:46:20,366346,6105.8,101.8,4.2,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-06__16-46-20(1).JPG,6
45,camera_15_49_2025,Sciurus carolinensis,2025-11-07 10:02:21,2025-11-07,10:02:21,62161,1036,17.3,0.7,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-07__10-02-21(1).JPG,9
46,Camera_15_49_2025,Sciurus carolinensis,2025-11-09 09:30:27,2025-11-09,09:30:27,170886,2848.1,47.5,2,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-09__09-30-27(1).JPG,3
47,camera_15_49_2025,Sciurus carolinensis,2025-11-13 09:43:17,2025-11-13,09:43:17,346370,5772.8,96.2,4,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-13__09-43-17(1).JPG,6
48,camera_15_49_2025,Sciurus carolinensis,2025-11-13 13:13:42,2025-11-13,13:13:42,12625,210.4,3.5,0.1,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-13__13-13-42(1).JPG,3
49,Camera_15_49_2025,Sciurus carolinensis,2025-11-15 11:13:04,2025-11-15,11:13:04,165562,2759.4,46,1.9,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-15__11-13-04(1).JPG,3
50,camera_15_49_2025,Sciurus carolinensis,2025-11-15 13:12:00,2025-11-15,13:12:00,7136,118.9,2,0.1,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-15__13-12-00(1).JPG,3
51,camera_15_49_2025,Sciurus carolinensis,2025-11-21 23:57:03,2025-11-21,23:57:03,557103,9285,154.8,6.4,../output/camera/everyones_Species/Sciurus carolinensis,Images__2025-11-21__23-57-03(1).JPG,3
52,Camera_15_49_2025,Sciurus carolinensis,2025-11-23 10:28:10,2025-11-23,10:28:10,124267,2071.1,34.5,1.4,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-23__10-28-10(1).JPG,3
53,camera_15_49_2025,Sciurus carolinensis,2025-11-24 08:28:03,2025-11-24,08:28:03,79193,1319.9,22,0.9,../output/camera/everyones_Species/Sciurus carolinensis,camera_15_49_2025__2025-11-24__08-28-03(1).JPG,9
54,camera_15_49_2025,Vulpes vulpes,2025-10-09 08:01:28,2025-10-09,08:01:28,0,0,0,0,../output/camera/everyones_Species/Vulpes vulpes,camera_15_49_2025__2025-10-09__08-01-28(1).JPG,3
