"","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","n_images"
"120","Station 108","Sciurus_carolinensis",2025-11-16 09:14:02,2025-11-16,"09:14:02",73364,1222.7,20.4,0.8,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Sciurus_carolinensis","Station 108__2025-11-16__09-14-02(1).JPG",3
"121","Station 108","Sciurus_carolinensis",2025-11-17 16:23:31,2025-11-17,"16:23:31",112169,1869.5,31.2,1.3,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Sciurus_carolinensis","Station 108__2025-11-17__16-23-31(4).JPG",3
"122","Station 108","Sciurus_carolinensis",2025-11-18 16:19:59,2025-11-18,"16:19:59",86188,1436.5,23.9,1,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Sciurus_carolinensis","Station 108__2025-11-18__16-19-59(1).JPG",9
"123","Station 108","Sciurus_carolinensis",2025-11-20 14:10:15,2025-11-20,"14:10:15",165016,2750.3,45.8,1.9,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Sciurus_carolinensis","Station 108__2025-11-20__14-10-15(1).JPG",3
"124","Station 108","Sciurus_carolinensis",2025-11-22 09:01:49,2025-11-22,"09:01:49",154294,2571.6,42.9,1.8,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Sciurus_carolinensis","Station 108__2025-11-22__09-01-49(1).JPG",6
"125","Station 108","Sciurus_carolinensis",2025-11-23 09:42:34,2025-11-23,"09:42:34",88845,1480.8,24.7,1,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Sciurus_carolinensis","Station 108__2025-11-23__09-42-34(1).JPG",3
"126","Station 108","Vulpes_vulpes",2025-10-15 22:37:06,2025-10-15,"22:37:06",0,0,0,0,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Vulpes_vulpes","Station 108__2025-10-15__22-37-06(1).JPG",3
"127","Station 108","Vulpes_vulpes",2025-10-17 01:04:51,2025-10-17,"01:04:51",95265,1587.8,26.5,1.1,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Vulpes_vulpes","Station 108__2025-10-17__01-04-51(1).JPG",3
"128","Station 108","Vulpes_vulpes",2025-10-17 19:02:51,2025-10-17,"19:02:51",64680,1078,18,0.8,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Vulpes_vulpes","Station 108__2025-10-17__19-02-51(1).JPG",3
"129","Station 108","Vulpes_vulpes",2025-10-18 12:47:46,2025-10-18,"12:47:46",63895,1064.9,17.7,0.7,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Vulpes_vulpes","Station 108__2025-10-18__12-47-46(1).JPG",3
"130","Station 108","Vulpes_vulpes",2025-11-12 07:24:41,2025-11-12,"07:24:41",2140615,35676.9,594.6,24.8,"/Users/reed/Rstudio/Data/LIFE70072 week9/2025 13/Station 108/Vulpes_vulpes","Station 108__2025-11-12__07-24-41(1).JPG",3
