"","Station","Species","DateTimeOriginal","Date","Time","delta.time.secs","delta.time.mins","delta.time.hours","delta.time.days","Directory","FileName","n_images"
"22","DL-12","Muntiacus_reevesi",2025-10-20 18:32:24,2025-10-20,"18:32:24",157765,2629.4,43.8,1.8,"C:/Users/Home/Downloads/DL-12/Muntiacus_reevesi","DL-12__2025-10-20__18-32-24(1).JPG",7
"23","DL-12","Muntiacus_reevesi",2025-10-21 01:19:09,2025-10-21,"01:19:09",24405,406.8,6.8,0.3,"C:/Users/Home/Downloads/DL-12/Muntiacus_reevesi","DL-12__2025-10-21__01-19-09(1).JPG",6
"24","DL-12","Oryctolagus_cuniculus",2025-10-09 03:16:35,2025-10-09,"03:16:35",0,0,0,0,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-09__03-16-35(1).JPG",1
"25","DL-12","Oryctolagus_cuniculus",2025-10-09 04:59:12,2025-10-09,"04:59:12",6157,102.6,1.7,0.1,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-09__04-59-12(1).JPG",6
"26","DL-12","Oryctolagus_cuniculus",2025-10-10 06:39:42,2025-10-10,"06:39:42",92430,1540.5,25.7,1.1,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-10__06-39-42(1).JPG",10
"27","DL-12","Oryctolagus_cuniculus",2025-10-14 06:40:46,2025-10-14,"06:40:46",345664,5761.1,96,4,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-14__06-40-46(1).JPG",6
"28","DL-12","Oryctolagus_cuniculus",2025-10-18 05:58:46,2025-10-18,"05:58:46",343080,5718,95.3,4,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-18__05-58-46(1).JPG",30
"29","DL-12","Oryctolagus_cuniculus",2025-10-18 06:32:43,2025-10-18,"06:32:43",2037,34,0.6,0,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-18__06-32-43(1).JPG",10
"30","DL-12","Oryctolagus_cuniculus",2025-10-20 01:21:14,2025-10-20,"01:21:14",154111,2568.5,42.8,1.8,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-20__01-21-14(1).JPG",2
"31","DL-12","Oryctolagus_cuniculus",2025-10-21 07:00:12,2025-10-21,"07:00:12",106738,1779,29.6,1.2,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-21__07-00-12(1).JPG",2
"32","DL-12","Oryctolagus_cuniculus",2025-10-22 03:08:19,2025-10-22,"03:08:19",72487,1208.1,20.1,0.8,"C:/Users/Home/Downloads/DL-12/Oryctolagus_cuniculus","DL-12__2025-10-22__03-08-19(1).JPG",6
"33","DL-12","Phasianus_colchicus",2025-10-13 16:14:13,2025-10-13,"16:14:13",0,0,0,0,"C:/Users/Home/Downloads/DL-12/Phasianus_colchicus","DL-12__2025-10-13__16-14-13(1).JPG",4
"34","DL-12","Sciurus_carolinensis",2025-10-09 09:30:56,2025-10-09,"09:30:56",0,0,0,0,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-09__09-30-56(1).JPG",4
"35","DL-12","Sciurus_carolinensis",2025-10-09 15:23:17,2025-10-09,"15:23:17",21141,352.4,5.9,0.2,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-09__15-23-17(1).JPG",13
"36","DL-12","Sciurus_carolinensis",2025-10-09 17:11:40,2025-10-09,"17:11:40",6503,108.4,1.8,0.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-09__17-11-40(1).JPG",6
"37","DL-12","Sciurus_carolinensis",2025-10-11 08:30:04,2025-10-11,"08:30:04",141504,2358.4,39.3,1.6,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-11__08-30-04(1).JPG",6
"38","DL-12","Sciurus_carolinensis",2025-10-11 12:40:24,2025-10-11,"12:40:24",15020,250.3,4.2,0.2,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-11__12-40-24(1).JPG",10
"39","DL-12","Sciurus_carolinensis",2025-10-12 15:07:27,2025-10-12,"15:07:27",95223,1587,26.4,1.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-12__15-07-27(1).JPG",4
"40","DL-12","Sciurus_carolinensis",2025-10-12 16:31:57,2025-10-12,"16:31:57",5070,84.5,1.4,0.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-12__16-31-57(1).JPG",12
"41","DL-12","Sciurus_carolinensis",2025-10-13 15:13:37,2025-10-13,"15:13:37",81700,1361.7,22.7,0.9,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-13__15-13-37(1).JPG",8
"42","DL-12","Sciurus_carolinensis",2025-10-14 07:56:01,2025-10-14,"07:56:01",60144,1002.4,16.7,0.7,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-14__07-56-01(1).JPG",7
"43","DL-12","Sciurus_carolinensis",2025-10-14 09:09:21,2025-10-14,"09:09:21",4400,73.3,1.2,0,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-14__09-09-21(1).JPG",15
"44","DL-12","Sciurus_carolinensis",2025-10-15 10:17:10,2025-10-15,"10:17:10",90469,1507.8,25.1,1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-15__10-17-10(1).JPG",4
"45","DL-12","Sciurus_carolinensis",2025-10-15 12:25:16,2025-10-15,"12:25:16",7686,128.1,2.1,0.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-15__12-25-16(1).JPG",2
"46","DL-12","Sciurus_carolinensis",2025-10-15 15:02:33,2025-10-15,"15:02:33",9437,157.3,2.6,0.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-15__15-02-33(1).JPG",5
"47","DL-12","Sciurus_carolinensis",2025-10-15 16:16:57,2025-10-15,"16:16:57",4464,74.4,1.2,0,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-15__16-16-57(1).JPG",10
"48","DL-12","Sciurus_carolinensis",2025-10-16 11:06:59,2025-10-16,"11:06:59",67802,1130,18.8,0.8,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-16__11-06-59(1).JPG",4
"49","DL-12","Sciurus_carolinensis",2025-10-16 14:48:53,2025-10-16,"14:48:53",13314,221.9,3.7,0.2,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-16__14-48-53(1).JPG",4
"50","DL-12","Sciurus_carolinensis",2025-10-17 16:35:15,2025-10-17,"16:35:15",92782,1546.4,25.8,1.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-17__16-35-15(1).JPG",2
"51","DL-12","Sciurus_carolinensis",2025-10-19 08:27:10,2025-10-19,"08:27:10",143515,2391.9,39.9,1.7,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-19__08-27-10(1).JPG",2
"52","DL-12","Sciurus_carolinensis",2025-10-19 09:16:08,2025-10-19,"09:16:08",2938,49,0.8,0,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-19__09-16-08(1).JPG",9
"53","DL-12","Sciurus_carolinensis",2025-10-19 16:37:57,2025-10-19,"16:37:57",26509,441.8,7.4,0.3,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-19__16-37-57(1).JPG",4
"54","DL-12","Sciurus_carolinensis",2025-10-20 14:10:38,2025-10-20,"14:10:38",77561,1292.7,21.5,0.9,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-20__14-10-38(1).JPG",2
"55","DL-12","Sciurus_carolinensis",2025-10-21 10:20:20,2025-10-21,"10:20:20",72582,1209.7,20.2,0.8,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-21__10-20-20(1).JPG",6
"56","DL-12","Sciurus_carolinensis",2025-10-21 12:28:34,2025-10-21,"12:28:34",7694,128.2,2.1,0.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-21__12-28-34(1).JPG",10
"57","DL-12","Sciurus_carolinensis",2025-10-21 13:02:19,2025-10-21,"13:02:19",2025,33.8,0.6,0,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-21__13-02-19(1).JPG",6
"58","DL-12","Sciurus_carolinensis",2025-10-21 13:56:43,2025-10-21,"13:56:43",3264,54.4,0.9,0,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-21__13-56-43(1).JPG",4
"59","DL-12","Sciurus_carolinensis",2025-10-22 11:04:29,2025-10-22,"11:04:29",76066,1267.8,21.1,0.9,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-22__11-04-29(1).JPG",12
"60","DL-12","Sciurus_carolinensis",2025-10-22 15:07:21,2025-10-22,"15:07:21",14572,242.9,4,0.2,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-22__15-07-21(1).JPG",10
"61","DL-12","Sciurus_carolinensis",2025-10-22 16:51:28,2025-10-22,"16:51:28",6247,104.1,1.7,0.1,"C:/Users/Home/Downloads/DL-12/Sciurus_carolinensis","DL-12__2025-10-22__16-51-28(1).JPG",6
"62","DL-12","Vulpes_vulpes",2025-10-12 18:35:27,2025-10-12,"18:35:27",0,0,0,0,"C:/Users/Home/Downloads/DL-12/Vulpes_vulpes","DL-12__2025-10-12__18-35-27(1).JPG",2
"63","DL-12","Vulpes_vulpes",2025-10-18 04:24:38,2025-10-18,"04:24:38",467351,7789.2,129.8,5.4,"C:/Users/Home/Downloads/DL-12/Vulpes_vulpes","DL-12__2025-10-18__04-24-38(1).JPG",2
