,Station,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,n_images
1,Capreolus_capreolus,Capreolus_capreolus,2025-11-19 12:43:40,2025-11-19,12:43:40,0,0,0,0,D:/Users/lenovo/Desktop/subset_04_renamed/Capreolus_capreolus,camera_05_16_2025__2025-11-19__12-43-40(1).JPG,2
2,Columba_palumbus,Columba_palumbus,2025-11-17 11:35:18,2025-11-17,11:35:18,0,0,0,0,D:/Users/lenovo/Desktop/subset_04_renamed/Columba_palumbus,camera_05_16_2025__2025-11-17__11-35-18(1).JPG,2
3,Columba_palumbus,Columba_palumbus,2025-11-20 11:05:51,2025-11-20,11:05:51,257433,4290.6,71.5,3,D:/Users/lenovo/Desktop/subset_04_renamed/Columba_palumbus,camera_05_16_2025__2025-11-20__11-05-51(1).JPG,4
4,Homo_sapiens,Homo_sapiens,2025-11-24 11:44:25,2025-11-24,11:44:25,0,0,0,0,D:/Users/lenovo/Desktop/subset_04_renamed/Homo_sapiens,camera_05_16_2025__2025-11-24__11-44-25(3).JPG,4
5,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-16 01:44:19,2025-11-16,01:44:19,0,0,0,0,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-16__01-44-19(1).JPG,2
6,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-16 17:21:18,2025-11-16,17:21:18,56219,937,15.6,0.7,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-16__17-21-18(1).JPG,2
7,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-16 18:01:35,2025-11-16,18:01:35,2417,40.3,0.7,0,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-16__18-01-35(2).JPG,1
8,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-16 20:50:14,2025-11-16,20:50:14,10119,168.7,2.8,0.1,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-16__20-50-14(2).JPG,1
9,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-17 01:55:35,2025-11-17,01:55:35,18321,305.4,5.1,0.2,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-17__01-55-35(1).JPG,3
10,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-17 05:18:00,2025-11-17,05:18:00,12145,202.4,3.4,0.1,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-17__05-18-00(1).JPG,2
11,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-17 06:14:48,2025-11-17,06:14:48,3408,56.8,0.9,0,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-17__06-14-48(1).JPG,3
12,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-17 08:05:54,2025-11-17,08:05:54,6666,111.1,1.9,0.1,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-17__08-05-54(1).JPG,1
13,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-17 08:45:48,2025-11-17,08:45:48,2394,39.9,0.7,0,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-17__08-45-48(1).JPG,1
14,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-18 08:52:28,2025-11-18,08:52:28,86800,1446.7,24.1,1,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-18__08-52-28(1).JPG,2
15,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-18 09:37:49,2025-11-18,09:37:49,2721,45.4,0.8,0,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-18__09-37-49(1).JPG,1
16,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-18 17:10:08,2025-11-18,17:10:08,27139,452.3,7.5,0.3,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-18__17-10-08(1).JPG,2
17,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-19 01:16:54,2025-11-19,01:16:54,29206,486.8,8.1,0.3,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-19__01-16-54(1).JPG,1
18,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-19 18:17:56,2025-11-19,18:17:56,61262,1021,17,0.7,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-19__18-17-56(1).JPG,2
19,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-19 23:21:07,2025-11-19,23:21:07,18191,303.2,5.1,0.2,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-19__23-21-07(1).JPG,2
20,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-19 23:56:56,2025-11-19,23:56:56,2149,35.8,0.6,0,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-19__23-56-56(1).JPG,4
21,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-20 01:50:21,2025-11-20,01:50:21,6805,113.4,1.9,0.1,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-20__01-50-21(1).JPG,2
22,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-20 07:33:41,2025-11-20,07:33:41,20600,343.3,5.7,0.2,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-20__07-33-41(1).JPG,2
23,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-20 08:41:02,2025-11-20,08:41:02,4041,67.3,1.1,0,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-20__08-41-02(1).JPG,2
24,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-20 13:25:11,2025-11-20,13:25:11,17049,284.1,4.7,0.2,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-20__13-25-11(1).JPG,3
25,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-20 16:37:24,2025-11-20,16:37:24,11533,192.2,3.2,0.1,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-20__16-37-24(1).JPG,1
26,Muntiacus_reevesi,Muntiacus_reevesi,2025-11-21 01:24:41,2025-11-21,01:24:41,31637,527.3,8.8,0.4,D:/Users/lenovo/Desktop/subset_04_renamed/Muntiacus_reevesi,camera_05_16_2025__2025-11-21__01-24-41(1).JPG,1
