,Station,Species,DateTimeOriginal,Date,Time,delta.time.secs,delta.time.mins,delta.time.hours,delta.time.days,Directory,FileName,n_images
1,80,Canis_Familiaris,2025-11-02T15:55:41Z,02/11/2025,15:55:41,0,0,0,0,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Canis_Familiaris,Cameratrap_DL05__2025-11-02__15-55-41(2).JPG,2
2,80,Capreolus_capreolus,2025-10-08T21:31:42Z,08/10/2025,21:31:42,0,0,0,0,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-08__21-31-42(1).JPG,3
3,80,Capreolus_capreolus,2025-10-09T04:25:16Z,09/10/2025,04:25:16,24814,413.6,6.9,0.3,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-09__04-25-16(1).JPG,2
4,80,Capreolus_capreolus,2025-10-10T04:05:35Z,10/10/2025,04:05:35,85219,1420.3,23.7,1,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-10__04-05-35(1).JPG,2
5,80,Capreolus_capreolus,2025-10-10T23:48:41Z,10/10/2025,23:48:41,70986,1183.1,19.7,0.8,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-10__23-48-41(1).JPG,5
6,80,Capreolus_capreolus,2025-10-11T00:33:11Z,11/10/2025,00:33:11,2670,44.5,0.7,0,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-11__00-33-11(1).JPG,1
7,80,Capreolus_capreolus,2025-10-12T19:50:56Z,12/10/2025,19:50:56,155865,2597.8,43.3,1.8,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-12__19-50-56(3).JPG,1
8,80,Capreolus_capreolus,2025-10-13T19:42:37Z,13/10/2025,19:42:37,85901,1431.7,23.9,1,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-13__19-42-37(3).JPG,4
9,80,Capreolus_capreolus,2025-10-24T09:08:14Z,24/10/2025,09:08:14,912337,15205.6,253.4,10.6,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-24__09-08-14(2).JPG,1
10,80,Capreolus_capreolus,2025-10-26T08:26:09Z,26/10/2025,08:26:09,170275,2837.9,47.3,2,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Capreolus_capreolus,Cameratrap_DL05__2025-10-26__08-26-09(1).JPG,4
11,80,Muntiacus_reevesi,2025-10-09T10:23:07Z,09/10/2025,10:23:07,0,0,0,0,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Muntiacus_reevesi,Cameratrap_DL05__2025-10-09__10-23-07(2).JPG,2
12,80,Muntiacus_reevesi,2025-10-09T18:53:43Z,09/10/2025,18:53:43,30636,510.6,8.5,0.4,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Muntiacus_reevesi,Cameratrap_DL05__2025-10-09__18-53-43(3).JPG,3
13,80,Muntiacus_reevesi,2025-10-10T04:17:11Z,10/10/2025,04:17:11,33808,563.5,9.4,0.4,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Muntiacus_reevesi,Cameratrap_DL05__2025-10-10__04-17-11(1).JPG,1
14,80,Muntiacus_reevesi,2025-10-10T21:27:04Z,10/10/2025,21:27:04,61793,1029.9,17.2,0.7,/Users/vect0r/OneDrive - Imperial College London/LIFE70072 - Ecological and Evolutionary Data Science/camera_renamed/Cameratrap_DL05/Muntiacus_reevesi,Cameratrap_DL05__2025-10-10__21-27-04(1).JPG,2
